"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3346426,"Yes",38.73,131,45,0,0,3.6,-14,-3,6.7,0.7,7.3,0.3,0,35,14.3,7.3,33.7,18.7,7.3,0,0.7,12,2,2,"SHEHAG301",1,1,354,48,48,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,2,"No",0,"Unknown","No","2-High","Other","Professional","No"
3346618,"No",27.52,235,31,0.25,11,0,-235,-71.1,3.3,1.3,8.3,0.3,0,95,7,1.3,67.3,41,4.7,0,0.7,10,1,1,"STLSTL314",1,1,293,52,74,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3346650,"No",69.44,1366,40,0.74,84,6.6,-848,-98.1,166.3,21,80.3,11.3,1.7,121.4,107.3,5.7,97.7,207.3,187.3,0,6,8,2,1,"APCWAS202",1,1,247,50,44,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","5-Low","Suburban","Other","Yes"
3346734,"No",67.23,324,48,0.74,65,0,391,80.7,0.7,3.3,5.3,0,0,51,0.7,0,40,36.3,4,0,0.3,8,1,1,"MIANDA305",1,1,247,44,0,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","4-Medium","Other","Crafts","Unknown"
3346814,"No",44.53,398,50,1.24,4,0,496,10.6,2,2,3.3,0.7,0,28.5,3.7,2,6.3,13.7,4,0,0.7,12,2,1,"BIRBIR205",2,2,39,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"150","No","3-Good","Town","Other","Unknown"
3346870,"No",112.04,1372,55,0.5,197,0.2,-40,37,5,4.7,46.3,6.3,2.3,315.2,30.3,1,155.3,211,9.7,0,11.3,8,1,1,"DALDAL214",1,1,247,52,50,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3346878,"No",69.02,203,34,0,0,0.3,66,-39,1.3,0.7,6.7,0.3,1,17.9,19.3,4,25.7,19.3,2,0,0.3,12,1,1,"SFRSAC916",2,2,56,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"30","No","3-Good","Suburban","Other","No"
3346942,"Yes",38.22,666,18,0,38,0.5,84,56.4,0.7,0,10.3,0.7,0,12.4,2,0,20,11,0.7,0,0,12,2,2,"HARWAT203",1,1,353,46,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","3-Good","Other","Crafts","Yes"
3347026,"No",29.99,114,40,0,0,0,-35,0,0.7,4,5,0,0,29.1,2.3,1.7,22.7,5.7,4.7,0,0,10,1,1,"INDIND317",1,1,292,52,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3347046,"No",63.5,477,45,0.25,81,0,319,63.1,4.7,1.7,14,3.7,0,153.7,22,6.7,85,31.3,6.3,0,0.7,8,1,1,"MIAFTL954",1,1,246,52,52,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"Yes",0,"Unknown","No","2-High","Other","Other","Yes"
3347118,"Yes",38.55,735,10,2.97,63,0.4,-223,-25.6,7.7,12,52,2,0.7,130.9,65.3,18.7,203,47,20,0,0,10,4,3,"NCRWLM757",1,1,292,42,42,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,8,"No",0,"Unknown","No","4-Medium","Suburban","Other","Yes"
3347386,"No",18.59,657,10,0.5,29,0,166,24.8,3.3,13.7,15.3,0,0.3,130.9,41.7,7.3,137,69,17,0,2,8,4,2,"NCRWIN336",3,2,234,26,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"100","No","1-Highest","Town","Other","No"
3347486,"No",34.99,17,45,0,0,0,-10,0,1,0.7,1,0,0,5.3,2,0.3,4.3,3.7,1.7,0,0,8,1,1,"OHICAN330",1,1,246,66,72,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Other","Crafts","Yes"
3347530,"No",16.82,779,10,0,20,0,479,-6.8,13.3,20,25.7,0.7,0.3,184.5,2,0.7,89,83.7,33.3,0,0,8,2,2,"INHSBN219",1,1,246,50,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Town","Professional","Yes"
3347578,"No",29.99,3,40,0,0,0,5,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,8,1,1,"SFROAK510",1,1,246,42,72,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","2-High","Other","Other","Yes"
3347674,"No",93.93,1668,65,0.5,115,0,-99,0.2,6.7,2,73.7,8.7,0.3,473.6,47.3,20.7,161.3,228.3,8.7,0.3,0,12,1,1,"MIADFD954",1,1,353,28,22,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"Yes","No",0,4,"No",0,"Unknown","No","4-Medium","Other","Other","Yes"
3347714,"Yes",41.89,354,45,0,3,1.9,-70,3.3,2.7,1.7,11.7,0,0,110.2,8,2.7,44.7,39,4.3,0,0.3,12,1,1,"MIAFTL954",1,1,353,44,42,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,2,"No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3347878,"Yes",164.92,600,40,1.73,160,0,537,-17.8,14,9,44.3,1.7,0,150.9,4.3,7.3,108,83,23,0,1,8,3,2,"LOUETN502",2,2,80,44,40,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"30","No","3-Good","Town","Crafts","Yes"
3347990,"No",34.99,290,45,0,0,0,-13,0,0.7,1,17,3,0,14.6,0.7,0,46.7,35,1.7,0,0.7,12,1,1,"OHINCA937",1,1,353,42,38,"Yes","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","2-High","Town","Other","Yes"
3348134,"No",35.24,114,45,0.25,0,0,-30,0.7,1.3,0,11,0,0.3,6.6,3,0,16,7,1.3,0,0,8,1,1,"AIRFLO843",1,1,245,44,42,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","No",0,0,"No","No",0,5,"No",0,"Unknown","No","4-Medium","Rural","Other","No"
3348178,"No",29.99,165,40,0,0,0,6,0,0.7,2.7,9,1.7,0,53.3,20,22.3,51.3,17.7,3.3,0,0,12,4,2,"MIAFTM941",3,1,351,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"150","No","2-High","Other","Other","Unknown"
3348754,"No",56.42,603,60,6.43,0,0,-116,-4.5,2.7,9.3,57.3,2.7,5.7,76.5,34,12,149,97.7,12,0,3.3,8,4,2,"SANSAN210",1,1,245,30,0,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","2-High","Suburban","Other","No"
3348790,"Yes",75.02,1833,70,0,81,0,327,33,13,18,90.7,33.3,1,421.3,114,46.7,179.3,251.3,31,0,8,8,1,1,"HOUSPR832",2,1,210,44,42,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"200","No","2-High","Other","Other","Yes"
3348806,"No",100.46,1457,75,0.25,51,6.7,-132,-25.5,14.3,1.3,65,1.7,0.3,316.8,65.3,32,307.3,131.3,15.7,0,10.7,10,2,2,"NEVLVS702",1,1,291,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3348854,"Yes",50.1,592,47,0.25,52,0,-592,-11.1,3,0.7,91.3,4.7,0,272.8,76.7,35.7,124.7,222.3,3.7,0,0.3,12,1,1,"NEVLVS702",2,2,324,50,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,9,"No",0,"150","No","7-Lowest","Suburban","Self","Yes"
3348862,"No",25.68,604,10,0,52,0,-4,-15.7,1,3,19.7,0.3,0,13.3,6.7,3,88.3,21.3,4,0,0.3,10,2,2,"OHICOL614",1,1,291,42,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3348966,"No",54.22,485,51,3.46,8,0,-101,4.8,3,4.3,40,8.7,0,101.8,25.3,15,85,71,7.3,0,3.7,10,1,1,"OHICLE216",2,2,41,40,40,"Yes","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"150","No","5-Low","Other","Crafts","Yes"
3349038,"No",75.58,1178,85,0.5,5,0,-586,-0.6,7,17.7,183.3,10,0.3,238.7,127.7,34,314.7,308,24.7,0,10.3,8,1,1,"NMXABI915",2,2,183,26,22,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",1,4,"No",0,"30","No","5-Low","Other","Other","Yes"
3349102,"Yes",67,262,30,0.99,88,0,-63,-30.6,2.7,4.3,8.7,0,0,30,13.7,4,52,30,7,0,0,6,3,1,"NORFRM218",1,1,182,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","1-Highest","Other","Other","Unknown"
3349138,"No",58.81,156,65,0.25,0,0,-42,53.8,1.3,0.7,18,2.3,0.3,9.5,2.7,0,28.7,21,2,0,0,6,2,2,"SFROAK925",1,1,182,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","6-VeryLow","Other","Other","Unknown"
3349186,"Yes",31.29,349,41,2.23,0,0,-41,-28.3,8.3,0.3,15.3,1,0,21.7,10.7,0,57,44,8.7,0,0,6,1,1,"PITHOM412",1,1,182,54,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,0,"No","No",0,6,"No",0,"Unknown","Yes","5-Low","Other","Self","No"
3349194,"Yes",29.99,23,40,0,0,0,10,0,2.3,0,3.7,0,0,1.8,0.7,0,6.3,9.3,2.3,0,0,12,1,1,"NEVLVS702",1,1,351,64,60,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","4-Medium","Rural","Professional","Yes"
3349290,"No",35.24,98,45,0.25,0,0,-15,-0.2,3,0.3,6.7,0.3,0.3,23,7.7,0,28.3,24.3,3.3,0,0,10,1,1,"APCFRD301",1,1,290,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3349318,"No",60.57,394,45,0.74,70,0,-46,-17.4,3.3,2.7,25.7,0,0,108.1,9.3,1,52.7,15,6,0,0,6,3,2,"DALFTW817",1,1,182,56,0,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","3-Good","Town","Professional","Yes"
3349454,"No",104.58,852,70,4.95,125,0,-454,3.8,18,0,11.3,7.3,1,113.5,84.7,3,151.3,134.3,18,0,1,12,1,1,"NYCMAN917",1,1,351,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","5-Low","Other","Other","No"
3349486,"No",48.41,410,45,1.49,18,2.6,-66,-10.6,5.3,0.7,16,7.3,0.3,63.5,20.3,6.3,72,31,6,0,0.3,6,2,2,"NEVLVS702",1,1,182,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3349490,"Yes",107.86,917,70,0.25,159,0,-91,-32.9,3,9,61.3,3,0,111.6,53,9.7,212.7,102.3,12,0,1.7,12,4,2,"HOUVIC361",2,2,246,42,66,"No","Yes","Yes","No","No","Unknown","Yes","Yes","No","No","No","No",0,0,"No","No",0,2,"No",0,"30","No","2-High","Town","Other","No"
3349498,"No",39.48,508,45,0.5,0,0,8,-0.5,13.7,0.3,2.3,13.7,0,130.4,24,10.7,57,93.3,14,0,0,10,1,1,"NYCMAN917",1,1,290,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","3-Good","Other","Other","No"
3349742,"No",109.22,1236,59,0.5,142,0.6,-194,-48.2,11.7,3.7,44.3,2,2,161.1,21.3,2,124.3,91.7,15.3,0,0.3,12,1,1,"NCROXF919",1,1,350,36,30,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Rural","Professional","Yes"
3349846,"No",81.93,937,60,0.99,55,0.2,-89,-15,24.7,0.7,28.3,1.3,0,418.8,24.7,4.3,196.7,126.3,25.7,0,11,12,1,1,"NEVLVS702",4,4,20,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"100","No","4-Medium","Other","Other","Unknown"
3349910,"No",104.89,455,28,0.5,203,0,-455,-141.7,17.7,0.7,56,9.3,0.3,108.6,7.3,2,110.7,180.7,18.3,0,7,8,1,1,"SFROAK510",1,1,243,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3349914,"Yes",160.24,1937,104,4.21,168,0,-400,-48.8,31,3,93,18,0.7,336.1,168.7,14.7,404.3,297.3,42,0,2,6,1,1,"LAXCDG310",1,1,181,28,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","5-Low","Other","Other","No"
3349922,"No",39.8,803,45,2.97,5,0,201,1.1,6,8,32.3,6,0.7,39.9,4.7,4.7,41,67.3,14,0,0,12,1,1,"NCRPOR757",1,1,350,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",1,0,"No",0,"Unknown","No","4-Medium","Suburban","Other","Unknown"
3349974,"Yes",77.25,682,70,0.5,58,3.3,54,-21.7,11.3,4.7,21,0,0.7,158.8,38.7,1,162.3,100.7,16,0,3.3,6,1,1,"DETPON248",1,1,181,48,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3349990,"No",16.49,519,10,1.24,18,0.6,206,-1,2.7,32,5.3,5,0,80.4,51,7.7,103,90.7,34.7,0,1.3,6,2,2,"CHILAG630",1,1,181,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3349994,"Yes",59.4,739,45,1.73,57,0,494,43.6,12.3,2.3,21.3,2,0.7,138.2,33.3,22.7,81,114,14.7,0,0,12,1,1,"ATLATL678",1,1,350,54,56,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","4-Medium","Suburban","Other","No"
3350054,"Yes",179.29,1459,95,0.5,118,48.6,-1360,-77,21.7,11,103,0,0.7,277.4,23.3,0.7,217.3,86.7,32.7,0,3.3,12,1,1,"HARSPR413",1,1,349,42,78,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","3-Good","Rural","Other","Unknown"
3350058,"No",67.01,1182,57,1.49,44,0,-1182,-122.2,42,11,101.3,9,0.7,202.1,143.3,15.3,172.7,260,62,0,8.3,8,1,1,"APCSIL301",1,1,242,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"Unknown","No","7-Lowest","Town","Other","Unknown"
3350070,"No",36.44,190,40,0,12,1.6,102,-6.4,0,0,6.3,0.3,0,11.6,1,0.3,16.7,4,0,0,0,8,1,1,"SFRSCL408",1,1,242,74,0,"No","No","Yes","No","No","Known","No","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Town","Professional","Yes"
3350090,"No",10.22,71,10,0,1,0,16,-0.2,0.3,0,1,0,0,7.7,5.7,1.3,9.3,7.7,0.3,0,0,10,2,2,"CHICHI312",1,1,288,24,0,"No","No","No","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","2-High","Other","Other","No"
3350146,"No",10,292,10,0,0,0,4,0,2,0,17.7,0,0.3,100.3,29,19,55.3,39.3,2,0,0,8,5,5,"SHEMAR304",2,2,241,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,3,"No",0,"150","No","2-High","Rural","Other","Unknown"
3350154,"No",37.2,767,45,0.99,4,0,-6,0.2,2,0.3,7,0,0,42.3,25.7,0.7,28,94,2.3,0,0,12,1,1,"DALDAL214",2,2,342,46,46,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"80","No","2-High","Other","Other","Yes"
3350266,"No",165.19,1131,170,5.2,0,0,43,-1.2,22.3,2.3,104,0.3,0.3,207.7,60.7,16.7,345.3,133.3,24.7,0,12.7,10,4,4,"APCSIL301",4,3,58,46,48,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"80","No","2-High","Suburban","Professional","Yes"
3350418,"No",35.19,266,45,0,0,0.2,14,-0.2,3.7,10.3,18.7,3,0,51.8,7.3,0,53,24,14,0,0,12,1,1,"NCRRAL919",2,2,83,34,34,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"100","No","3-Good","Other","Other","No"
3350478,"No",264.22,1943,52,2.72,454,10,-925,-77.9,32.3,10.3,137,10.7,0,546.9,73.7,15.3,258,219.3,42.7,0,10.7,10,1,1,"DENDEN303",2,2,241,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"80","No","5-Low","Suburban","Other","Unknown"
3350542,"No",60.17,183,43,0.25,12,0,550,-4.6,0.7,0,3,1,0,8.6,2.3,1,18.7,8.7,0.7,0,0.3,8,2,2,"LAXALA562",1,1,241,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,1,"Yes","No",0,6,"No",0,"Unknown","Yes","3-Good","Other","Other","No"
3350594,"No",14,310,10,0,0,0,157,0,2,3.3,33.7,0.3,0,82.3,54.3,24,43.3,83.3,5.3,0,0.7,8,3,3,"SANMCA210",1,1,241,30,36,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","3-Good","Other","Other","No"
3350646,"No",66.3,77,70,0.25,2,11.4,5,4.3,2.7,1.3,4.7,0,0,6.2,3.3,0.7,11.7,13,4.7,0,0,10,1,1,"SFRCBL408",1,1,287,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3350822,"No",16.84,736,10,0,19,0.1,295,20.1,17,2,79,0,0.7,87.7,82,13.7,229,160.3,19,0,7.7,10,2,2,"APCBAL410",2,2,280,50,0,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"30","No","6-VeryLow","Suburban","Clerical","Yes"
3350838,"No",135.21,1870,84,0,137,2.1,546,110.2,33.3,7.3,173.3,36.7,2,527.2,36.7,109.7,370.7,188.3,40.7,0,11.7,12,1,1,"NYCNEW973",2,2,132,82,74,"Yes","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,2,"No",0,"100","No","5-Low","Other","Other","Yes"
3350870,"No",49.99,409,70,0,0,0,-128,0,0.3,0.7,27.7,0,0.3,35.7,28.3,0,139.7,56.3,1,0,0,12,1,1,"AIRORA803",1,1,347,56,80,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","4-Medium","Town","Retired","No"
3351038,"No",39.09,84,45,0,0,0.1,-32,-0.1,0.7,0,2.7,0,0,9.5,5,0,29.7,10,0.7,0,0,12,4,1,"PHXSCO480",2,2,154,52,54,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,9,"No",0,"130","No","2-High","Town","Professional","Yes"
3351218,"No",58.17,173,45,0,0,18.6,192,32.3,0.3,0,3.7,0,0,3.2,0.3,0,12.7,8,0.3,0,0,8,1,1,"DALFTW817",1,1,239,76,70,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Other","Professional","Yes"
3351274,"No",85.39,130,60,0,0,2.9,12,-33.1,0.7,2.7,7.3,0,0,33.9,14.3,4.3,43,16.7,3.3,0,0,10,2,1,"FLNLEE352",3,3,64,44,46,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,7,"Yes",0,"200","No","2-High","Town","Other","Yes"
3351354,"Yes",34.99,24,45,0,0,0,-15,0,0,0,0.7,0,0,0,0,0,4,3,0,0,0,12,1,1,"LAXBUR818",1,1,346,44,80,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","2-High","Suburban","Professional","Unknown"
3351474,"No",257.05,2030,115,0,246,55.8,680,147.1,21.3,12,38,6.7,0.3,931.3,40,26.7,279.7,150.3,33.3,0,1.7,8,1,1,"NMXLAR956",3,2,62,44,40,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"30","No","5-Low","Other","Other","Yes"
3351666,"No",36.16,226,45,0,0,1.2,56,-0.8,2.3,5,14,0,0.7,54.8,9.3,0.7,32.7,83.7,7.3,0,0.7,10,1,1,"CHILAG630",1,1,283,50,42,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Other","Clerical","Unknown"
3351734,"No",97.51,793,36,6.43,66,33.6,-111,-56.6,15.3,21.7,125,3,0,51.9,12.3,0.3,174,66.7,37,0,1.3,8,1,1,"SANKIL254",1,1,237,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3351802,"No",60.93,646,70,0.74,26,0,-204,-10,2,0,62.3,0,0,234,32.7,19.3,208,195.7,2,0,0,12,2,2,"HARSPR413",1,1,344,48,54,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","3-Good","Other","Other","No"
3352406,"No",49.99,694,60,0,0,0,121,0,5,9.7,26.3,5,0,312.5,19,5.3,144,96.3,14.7,0,3.3,10,1,1,"CHICHI773",1,1,281,42,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Other","Professional","No"
3352414,"No",78,265,43,0,0,0,20,-34,1,3,18,7,0,71.3,29,11.7,60,40,4,0,0.3,8,1,1,"MIAFTM941",2,1,52,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,7,"No",0,"130","No","5-Low","Other","Other","Yes"
3352614,"Yes",39.44,287,45,0,0,0,-55,-0.4,9.3,3,27,0,0,64,38.3,2,55.7,87.3,12.3,0,1,12,1,1,"FLNGAN352",1,1,342,46,44,"Yes","No","Yes","Yes","No","Known","Yes","Yes","Yes","Yes","Yes","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Town","Professional","Yes"
3352690,"No",27.5,796,34,0,2,0,-796,-27.5,10,5,52.7,8.3,1,326.9,32.7,32.7,78,158.3,15,0,0.7,12,1,1,"IPMGDR616",3,2,98,32,0,"No","Yes","Yes","Yes","Yes","Unknown","No","No","No","No","No","No",0,0,"No","No",0,3,"No",0,"130","No","4-Medium","Other","Other","Unknown"
3353026,"No",35.19,1310,45,0,0,0.2,-144,-0.2,6.3,9.3,16,1.3,0,254.3,49.7,19.7,39.7,118.7,15.7,0,2,8,2,1,"NCRDUR919",1,1,233,20,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Suburban","Other","No"
3353038,"Yes",9.68,26,10,0,0,0,4,0.3,0,0,1.3,0,0,3.9,3,1,5.7,5,0,0,0,8,3,3,"HOUHOU281",1,1,233,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3353282,"No",45.05,212,51,0.74,0,0,130,83.5,5,0,16.3,0,0,28.1,18.3,0.7,41,35,5,0,0,12,1,1,"DETDET313",1,1,340,36,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,2,"No",0,"Unknown","No","4-Medium","Other","Other","No"
3353298,"No",132.81,2818,110,0.25,70,0,254,1.6,43.3,5.3,97,6.3,4,950.5,155.3,190.7,363.3,357.3,48.7,0,1.3,12,1,1,"NYCQUE917",2,2,292,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,5,"No",0,"130","No","7-Lowest","Other","Other","No"
3353342,"Yes",116.86,1166,71,3.22,109,1.9,-674,-23.5,14.3,11.7,42.3,3.7,0,363,63,20.7,209,285,26,0,22,8,1,1,"ATLATL678",1,1,233,32,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,6,"No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3353466,"No",39.32,178,45,0.74,9,0,9,-3.5,7.7,0,9.3,0,0.3,18.6,13,1.3,55.3,9.7,7.7,0,0,8,1,1,"NYCBRO917",1,1,232,48,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","4-Medium","Other","Other","Yes"
